contract_symbol,last_trade_date,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_volatility,in_the_money,contract_size,currency,expiration,type,date_pulled
AAPL270617C00310000,2025-10-06 14:02:08+00:00,310.0,19.8,19.9,20.15,-0.6000004,-2.9411783,8.0,156,0.2838206384277343,False,REGULAR,USD,2027-06-17,C,2025-10-06
AAPL270617C00320000,2025-10-06 15:15:57+00:00,320.0,17.2,17.05,17.3,-0.47999954,-2.7149296,1.0,917,0.27934985794067374,False,REGULAR,USD,2027-06-17,C,2025-10-06
AAPL270617C00330000,2025-10-06 17:50:59+00:00,330.0,14.57,14.6,14.85,-0.3699999,-2.4765723,9.0,2403,0.27579459564208975,False,REGULAR,USD,2027-06-17,C,2025-10-06
AAPL270617C00340000,2025-10-06 17:17:30+00:00,340.0,12.55,12.5,12.7,-0.39999962,-3.0888002,2.0,940,0.272544506072998,False,REGULAR,USD,2027-06-17,C,2025-10-06
AAPL270617C00350000,2025-10-06 17:47:09+00:00,350.0,10.6,10.65,10.85,-0.42000008,-3.8112528,8.0,2838,0.2698132101440429,False,REGULAR,USD,2027-06-17,C,2025-10-06
AAPL270617C00360000,2025-10-06 13:39:28+00:00,360.0,8.86,9.1,9.3,-0.6300001,-6.6385684,8.0,213,0.2678906219482422,False,REGULAR,USD,2027-06-17,C,2025-10-06
AAPL270617C00370000,2025-09-29 19:50:53+00:00,370.0,7.5,7.8,7.95,0.0,0.0,42.0,113,0.2660901028442383,False,REGULAR,USD,2027-06-17,C,2025-10-06
AAPL270617C00380000,2025-10-03 18:47:26+00:00,380.0,6.88,6.65,6.8,0.0,0.0,2.0,199,0.26464053237915036,False,REGULAR,USD,2027-06-17,C,2025-10-06
AAPL270617C00390000,2025-10-03 18:25:10+00:00,390.0,5.8,5.7,5.85,0.0,0.0,2.0,193,0.2638623419189453,False,REGULAR,USD,2027-06-17,C,2025-10-06
AAPL270617C00400000,2025-10-06 18:11:54+00:00,400.0,4.84,4.85,5.0,-0.10999966,-2.2222154,35.0,1010,0.2627637200927735,False,REGULAR,USD,2027-06-17,C,2025-10-06
AAPL270617C00410000,2025-10-03 15:46:17+00:00,410.0,4.4,4.15,4.3,0.0,0.0,10.0,251,0.26224492645263675,False,REGULAR,USD,2027-06-17,C,2025-10-06
AAPL270617C00420000,2025-10-03 18:48:13+00:00,420.0,3.71,3.6,3.7,0.0,0.0,18.0,479,0.2618176846313477,False,REGULAR,USD,2027-06-17,C,2025-10-06
AAPL270617C00430000,2025-10-03 19:11:36+00:00,430.0,3.1,3.05,3.2,0.0,0.0,3.0,272,0.26178716735839846,False,REGULAR,USD,2027-06-17,C,2025-10-06
AAPL270617C00440000,2025-10-03 15:59:50+00:00,440.0,2.78,2.61,2.81,0.0,0.0,3.0,191,0.26258061645507813,False,REGULAR,USD,2027-06-17,C,2025-10-06
AAPL270617C00450000,2025-10-06 17:54:13+00:00,450.0,2.33,2.23,2.4,-0.029999971,-1.2711853,39.0,2593,0.2618482019042969,False,REGULAR,USD,2027-06-17,C,2025-10-06
AAPL270617P00050000,2025-09-30 15:29:15+00:00,50.0,0.23,0.16,0.23,0.0,0.0,25.0,758,0.5214891601562499,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00055000,2025-09-08 19:17:58+00:00,55.0,0.27,0.2,0.27,0.0,0.0,2.0,18,0.5029346582031251,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00060000,2025-09-24 14:08:35+00:00,60.0,0.27,0.25,0.32,0.0,0.0,2.0,64,0.4946339599609375,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00065000,2025-08-25 17:07:33+00:00,65.0,0.38,0.31,0.4,0.0,0.0,1.0,29,0.4826711889648438,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00070000,2025-09-24 14:33:22+00:00,70.0,0.45,0.37,0.44,0.03999999,9.756095,1.0,20,0.463872548828125,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00075000,2025-09-29 14:15:59+00:00,75.0,0.46,0.44,0.51,0.0,0.0,20.0,423,0.4497125341796875,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00080000,2025-09-26 15:50:25+00:00,80.0,0.54,0.52,0.59,0.0,0.0,2.0,154,0.4370173486328125,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00085000,2025-09-23 17:23:42+00:00,85.0,0.61,0.62,0.69,0.0,0.0,2.0,69,0.42578699218750005,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00090000,2025-09-25 15:00:48+00:00,90.0,0.73,0.72,0.79,0.0,0.0,2.0,61,0.4141904284667969,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00095000,2025-10-06 19:15:25+00:00,95.0,0.89,0.84,0.91,0.01999998,2.2988484,1.0,157,0.40381455566406255,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00100000,2025-10-02 16:10:01+00:00,100.0,1.03,0.98,1.05,0.089999974,9.574465,2.0,1165,0.3942931665039063,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00105000,2025-09-29 14:08:37+00:00,105.0,1.14,1.13,1.2,0.0,0.0,7.0,431,0.3848938464355468,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00110000,2025-10-01 17:01:38+00:00,110.0,1.29,1.3,1.37,0.0,0.0,7.0,74,0.375982802734375,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00115000,2025-10-01 17:08:11+00:00,115.0,1.49,1.49,1.56,0.0,0.0,5.0,46,0.3675600354003906,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00120000,2025-10-06 18:10:20+00:00,120.0,1.72,1.71,1.79,0.00999999,0.58479476,2.0,436,0.36023588989257804,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00125000,2025-10-06 18:10:43+00:00,125.0,2.0,1.95,2.02,0.01999998,1.0101,2.0,532,0.35217932983398437,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00130000,2025-09-30 18:23:17+00:00,130.0,2.28,2.22,2.35,0.0,0.0,13.0,402,0.3469303588867187,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00135000,2025-10-01 17:16:38+00:00,135.0,2.49,2.47,2.66,0.0,0.0,5.0,468,0.34009448974609374,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00140000,2025-10-02 17:05:09+00:00,140.0,2.77,2.8,2.99,0.0,0.0,20.0,180,0.33313655151367194,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00145000,2025-10-02 17:56:05+00:00,145.0,3.15,3.2,3.3,0.0,0.0,3.0,212,0.3250189569091796,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00150000,2025-09-29 19:40:55+00:00,150.0,3.65,3.6,3.75,0.0,0.0,18.0,2268,0.31976998596191397,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00155000,2025-10-01 17:00:25+00:00,155.0,4.0,4.05,4.2,0.0,0.0,1.0,151,0.3136360140991211,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00160000,2025-10-01 17:06:26+00:00,160.0,4.4,4.55,4.7,-0.099999905,-2.2222202,31.0,1189,0.3078072149658203,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00165000,2025-10-02 16:02:41+00:00,165.0,4.94,5.1,5.2,0.0,0.0,2.0,1289,0.3012765185546875,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00170000,2025-10-03 16:54:04+00:00,170.0,5.55,5.7,5.8,0.0,0.0,1.0,1447,0.2958139266967773,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00175000,2025-10-06 19:15:24+00:00,175.0,6.43,6.35,6.45,0.30999994,5.0653586,4.0,1131,0.29041236938476556,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00180000,2025-10-06 14:41:20+00:00,180.0,6.85,7.05,7.2,-0.1500001,-2.1428585,23.0,2251,0.2857127093505859,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00185000,2025-10-06 18:36:17+00:00,185.0,7.92,7.85,8.0,0.17000008,2.1935494,21.0,389,0.2808604629516601,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00190000,2025-10-01 19:29:20+00:00,190.0,8.7,8.7,8.85,0.0,0.0,17.0,744,0.2758861474609374,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00195000,2025-10-03 13:54:48+00:00,195.0,9.35,9.6,9.75,0.0,0.0,1.0,2579,0.27075924560546877,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00200000,2025-10-06 17:11:27+00:00,200.0,10.54,10.6,10.8,-0.010000229,-0.094788894,34.0,3829,0.2665783792114258,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00210000,2025-10-06 14:46:16+00:00,210.0,12.65,12.8,13.05,0.0,0.0,17.0,1212,0.2573011282348633,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00220000,2025-10-06 14:27:53+00:00,220.0,15.25,15.4,15.6,0.23999977,1.5989325,3.0,1033,0.24777973907470702,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00230000,2025-10-06 18:02:48+00:00,230.0,18.75,18.4,18.65,0.62000084,3.4197512,20.0,795,0.2395095581054687,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00240000,2025-10-06 16:45:23+00:00,240.0,21.55,21.8,22.05,0.25,1.1737089,19.0,351,0.23073584213256837,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00250000,2025-10-06 19:03:47+00:00,250.0,25.95,25.65,25.9,0.80000114,3.1809192,3.0,299,0.222038419342041,False,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00260000,2025-10-06 17:08:05+00:00,260.0,29.9,29.95,30.2,0.44000053,1.4935524,11.0,434,0.21315789291381837,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00270000,2025-10-06 17:15:45+00:00,270.0,34.8,34.8,35.05,0.54999924,1.6058372,10.0,693,0.20455202194213862,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00280000,2025-10-06 17:15:25+00:00,280.0,40.08,40.15,40.5,0.63000107,1.5969609,16.0,702,0.19638865142822265,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00290000,2025-10-06 16:58:16+00:00,290.0,45.85,46.1,46.45,0.54999924,1.2141263,10.0,42,0.1876912286376953,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00300000,2025-10-06 17:07:02+00:00,300.0,52.37,52.6,53.0,0.61999893,1.1980655,8.0,59,0.1790853576660156,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00310000,2025-10-06 17:15:40+00:00,310.0,59.81,59.65,60.1,1.5800018,2.713381,14.0,119,0.1700675035095215,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00320000,2025-10-06 17:13:01+00:00,320.0,67.23,67.25,67.7,1.4900055,2.2665129,2.0,6,0.15992051025390625,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00330000,2025-10-06 15:56:01+00:00,330.0,75.0,75.4,75.9,-0.75,-0.990099,2.0,6,0.14963618927001954,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00340000,2025-09-26 15:35:25+00:00,340.0,85.25,84.0,84.8,0.0,0.0,2.0,2,0.1422815264892578,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00350000,2025-02-21 15:53:29+00:00,350.0,104.7,126.05,130.95,0.0,0.0,1.0,0,0.48958335128784186,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00360000,2025-10-03 15:05:32+00:00,360.0,102.14,102.2,104.5,0.0,0.0,6.0,2,0.15650257568359377,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00380000,2025-05-22 18:40:59+00:00,380.0,178.27,176.5,181.5,0.0,0.0,2.0,0,0.670550779876709,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00390000,2025-02-19 17:07:40+00:00,390.0,144.62,169.0,174.0,0.0,0.0,4.0,0,0.5520979849243165,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00400000,2025-06-23 18:14:51+00:00,400.0,198.0,143.5,145.65,0.0,0.0,10.0,0,0.22013108978271478,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00410000,2025-02-14 14:39:31+00:00,410.0,166.68,194.5,199.45,0.0,0.0,3.0,0,0.6196327099609377,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00420000,2025-09-22 16:00:44+00:00,420.0,164.0,161.85,164.65,0.0,0.0,20.0,0,0.21381401428222657,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00430000,2025-02-12 14:45:18+00:00,430.0,198.33,215.5,220.5,0.0,0.0,3.0,0,0.6513248979187012,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00440000,2025-03-03 14:30:10+00:00,440.0,197.65,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL270617P00450000,2025-09-12 13:46:13+00:00,450.0,220.65,191.85,194.65,0.0,0.0,15.0,0,0.2368240380859375,True,REGULAR,USD,2027-06-17,P,2025-10-06
AAPL271217C00050000,2025-10-06 17:41:08+00:00,50.0,209.48,207.5,212.5,-0.020004272,-0.009548578,24.0,239,0.7377955908203124,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00055000,2025-09-22 18:32:32+00:00,55.0,203.0,203.0,208.0,0.0,0.0,3.0,326,0.7188748815917969,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00060000,2025-10-06 17:30:37+00:00,60.0,200.39,198.5,203.5,0.6300049,0.3153809,26.0,252,0.7000762414550781,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00065000,2025-09-08 16:54:19+00:00,65.0,176.2,194.05,198.2,0.0,0.0,4.0,21,0.6674837939453127,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00070000,2025-09-11 16:19:15+00:00,70.0,163.6,189.5,194.0,0.0,0.0,1.0,104,0.6552158502197267,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00075000,2025-08-07 14:40:44+00:00,75.0,148.9,184.0,187.9,0.0,0.0,1.0,71,0.5949747534179688,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00080000,2025-09-26 13:44:28+00:00,80.0,182.17,180.5,185.0,0.0,0.0,100.0,201,0.622074091796875,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00085000,2025-09-19 16:43:08+00:00,85.0,166.75,176.0,181.0,0.0,0.0,1.0,286,0.6127358062744142,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00090000,2025-09-03 14:24:25+00:00,90.0,153.85,173.0,177.45,0.0,0.0,1.0,39,0.6260108200073243,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00095000,2025-09-10 18:10:50+00:00,95.0,139.75,167.0,171.5,0.0,0.0,2.0,70,0.5749554223632812,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00100000,2025-10-03 19:15:20+00:00,100.0,166.0,162.5,167.2,0.0,0.0,4.0,393,0.5620771331787109,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00105000,2025-09-30 13:55:05+00:00,105.0,158.58,158.15,162.6,0.0,0.0,1.0,62,0.5477340148925782,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00110000,2025-09-22 19:04:25+00:00,110.0,154.85,153.5,158.1,0.0,0.0,1.0,175,0.5317124465942383,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00115000,2025-09-24 18:38:51+00:00,115.0,146.55,149.55,154.4,0.0,0.0,2.0,389,0.52969830657959,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00120000,2025-10-03 16:52:00+00:00,120.0,149.93,145.25,149.7,0.0,0.0,110.0,298,0.5151110501098632,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00125000,2025-10-06 13:30:09+00:00,125.0,144.25,141.2,145.25,0.19999695,0.13883856,5.0,439,0.5048267291259765,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00130000,2025-10-06 16:34:26+00:00,130.0,139.16,137.1,139.85,-1.3899994,-0.9889714,3.0,373,0.5076038009643554,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00135000,2025-09-25 13:30:08+00:00,135.0,132.48,132.45,136.5,0.0,0.0,2.0,115,0.5091601818847658,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00140000,2025-10-01 14:37:00+00:00,140.0,128.9,128.4,131.45,0.0,0.0,300.0,564,0.4866384344482422,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00145000,2025-09-29 19:59:01+00:00,145.0,122.95,124.15,128.45,0.0,0.0,9.0,528,0.4914449049377442,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00150000,2025-10-06 14:29:44+00:00,150.0,122.8,120.15,124.05,-0.2899933,-0.23559453,32.0,773,0.47769687347412115,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00155000,2025-09-30 13:55:05+00:00,155.0,116.15,116.0,120.2,0.0,0.0,2.0,160,0.4706016075134278,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00160000,2025-10-02 19:17:39+00:00,160.0,114.35,111.5,115.45,0.0,0.0,51.0,407,0.4530389169311524,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00165000,2025-10-03 13:55:42+00:00,165.0,111.4,109.2,110.45,0.0,0.0,1.0,364,0.4331874308776856,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00170000,2025-10-06 14:28:57+00:00,170.0,106.2,105.4,106.55,2.2699966,2.1841593,2.0,716,0.4255428540039063,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00175000,2025-10-02 14:45:26+00:00,175.0,101.67,101.35,102.65,0.0,0.0,1.0,430,0.41762362167358397,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00180000,2025-10-03 15:44:17+00:00,180.0,99.95,97.6,100.6,0.0,0.0,2.0,1025,0.42743492492675783,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00185000,2025-10-03 19:50:47+00:00,185.0,95.39,93.6,95.2,0.0,0.0,5.0,2606,0.4043638665771484,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00190000,2025-10-03 19:53:24+00:00,190.0,91.12,90.35,92.3,-0.37999725,-0.41529754,2.0,1145,0.40476059112548823,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00195000,2025-10-06 16:30:06+00:00,195.0,87.32,86.45,87.7,-1.2300034,-1.3890495,5.0,489,0.38941040283203127,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00200000,2025-10-06 19:28:16+00:00,200.0,83.35,82.8,84.0,-0.80000305,-0.95068693,23.0,4779,0.38194892959594723,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00205000,2025-10-06 17:33:14+00:00,205.0,79.95,79.55,80.45,-1.050003,-1.2963,1.0,1174,0.37546400909423827,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00210000,2025-10-06 15:58:52+00:00,210.0,76.55,75.9,76.95,-0.6899948,-0.8933128,6.0,1145,0.3690553817749024,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00215000,2025-10-06 18:22:53+00:00,215.0,72.75,72.55,73.85,-1.1900024,-1.6094162,3.0,1167,0.36545434356689455,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00220000,2025-10-06 16:30:20+00:00,220.0,70.06,69.5,70.6,-0.29000092,-0.4122259,3.0,1724,0.36022063125610343,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00225000,2025-10-06 18:01:41+00:00,225.0,65.94,66.1,67.15,-1.8999939,-2.8006988,9.0,2470,0.35309484802246094,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00230000,2025-10-06 18:34:52+00:00,230.0,63.35,63.05,64.0,-0.7099991,-1.1083345,10.0,2220,0.34786113571166993,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00235000,2025-10-06 17:05:53+00:00,235.0,60.78,59.95,60.8,-0.25,-0.40963462,8.0,582,0.34184923294067376,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00240000,2025-10-06 15:05:03+00:00,240.0,58.05,57.1,57.8,-0.3899994,-0.6673501,3.0,822,0.3368901760864258,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00245000,2025-10-03 14:51:04+00:00,245.0,55.72,54.2,55.4,0.0,0.0,1.0,726,0.33571526107788086,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00250000,2025-10-06 19:27:51+00:00,250.0,51.95,51.7,52.5,-0.84000015,-1.5912107,39.0,5465,0.33055784194946286,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00255000,2025-10-06 19:35:43+00:00,255.0,49.4,48.75,49.45,-0.20999908,-0.4232999,20.0,623,0.32396611099243156,True,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00260000,2025-10-06 19:38:02+00:00,260.0,46.6,46.25,46.95,-0.70000076,-1.479917,43.0,2715,0.32068550415039054,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00265000,2025-10-06 18:27:57+00:00,265.0,44.03,43.7,44.45,-0.7200012,-1.6089413,4.0,895,0.3169471382141113,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00270000,2025-10-06 18:05:46+00:00,270.0,41.72,41.3,42.05,-0.579998,-1.3711537,23.0,2911,0.3134071345520019,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00275000,2025-10-06 18:29:54+00:00,275.0,39.33,39.25,39.6,-0.61999893,-1.5519372,19.0,541,0.3090889404296875,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00280000,2025-10-06 18:19:23+00:00,280.0,37.0,37.05,37.4,-0.58000183,-1.543379,33.0,2485,0.30596091995239255,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00285000,2025-10-06 18:31:49+00:00,285.0,35.15,34.95,35.25,-0.8199997,-2.2796767,5.0,417,0.3026955717468262,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00290000,2025-10-06 18:13:59+00:00,290.0,32.72,32.9,33.25,-0.79999924,-2.3866324,5.0,1750,0.2999490171813965,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00295000,2025-10-03 19:03:48+00:00,295.0,31.3,31.0,31.3,-0.31000137,-0.98070663,1.0,266,0.2970803935241699,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00300000,2025-10-06 19:03:01+00:00,300.0,29.15,29.15,29.45,-0.8500004,-2.8333347,116.0,5428,0.2944101321411132,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00305000,2025-10-06 15:48:37+00:00,305.0,27.5,27.4,27.7,-0.70000076,-2.4822721,2.0,721,0.29193823303222644,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00310000,2025-10-06 13:30:02+00:00,310.0,26.2,25.75,26.05,-0.4299984,-1.6147143,1.0,674,0.28969521347045896,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00315000,2025-10-06 17:49:46+00:00,315.0,24.15,24.2,24.5,-0.94000053,-3.7465146,2.0,647,0.28766581481933584,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00320000,2025-10-06 17:51:25+00:00,320.0,22.78,22.7,23.0,-0.42000008,-1.810345,2.0,607,0.28554486434936516,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00325000,2025-10-06 17:49:38+00:00,325.0,21.15,21.3,21.6,-0.39999962,-1.8561468,6.0,299,0.2836833106994628,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00330000,2025-10-06 17:50:06+00:00,330.0,20.0,18.9,20.25,-0.65999985,-3.1945782,2.0,360,0.28173020523071285,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00335000,2025-10-06 17:15:53+00:00,335.0,18.84,17.65,19.0,-0.5300007,-2.7361934,22.0,208,0.28006701385498034,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00340000,2025-10-06 17:15:33+00:00,340.0,17.84,17.55,17.8,-0.22999954,-1.2728254,2.0,207,0.2783427879333496,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00345000,2025-10-06 17:15:20+00:00,345.0,16.63,16.45,16.7,-0.11000061,-0.65711236,3.0,86,0.27695425201416013,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00350000,2025-10-06 19:54:13+00:00,350.0,15.62,15.4,15.65,-0.029999733,-0.19169159,17.0,746,0.27553519882202143,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00355000,2025-10-06 14:21:02+00:00,355.0,15.0,14.4,14.65,0.42000008,2.8806589,2.0,1604,0.27410088699340823,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00360000,2025-10-06 19:54:13+00:00,360.0,13.72,12.45,13.75,0.07000065,0.51282525,18.0,379,0.27307855834960937,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00365000,2025-10-06 17:14:36+00:00,365.0,12.82,12.6,12.85,0.6700001,5.5144043,2.0,103,0.2716747637939453,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00370000,2025-10-06 17:50:46+00:00,370.0,11.88,11.8,12.05,-0.09000015,-0.75188094,2.0,192,0.2707287283325196,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00375000,2025-10-06 17:50:55+00:00,375.0,11.14,11.05,11.3,-0.17999935,-1.5901003,2.0,212,0.26984372741699214,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00380000,2025-10-06 14:21:59+00:00,380.0,10.75,10.35,10.55,0.19999981,1.8957328,4.0,218,0.2686077778625488,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00385000,2025-10-06 19:10:31+00:00,385.0,9.83,9.7,9.9,0.0,0.0,12.0,142,0.26792113922119143,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00390000,2025-10-06 17:52:22+00:00,390.0,9.14,9.05,9.25,-0.25999928,-2.76595,2.0,121,0.26689881057739256,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00395000,2025-10-03 17:20:20+00:00,395.0,8.8,8.45,8.7,0.0,0.0,3.0,78,0.26651734466552734,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00400000,2025-10-06 19:10:48+00:00,400.0,8.05,7.95,8.15,-0.19999981,-2.42424,36.0,4523,0.26581544738769536,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00405000,2025-10-06 18:21:24+00:00,405.0,7.45,7.45,7.65,-0.05000019,-0.6666692,3.0,132,0.26531191238403323,False,REGULAR,USD,2027-12-17,C,2025-10-06
AAPL271217C00410000,2025-10-06 14:23:24+00:00,410.0,7.27,6.95,7.15,0.6700001,10.151517,2.0,98,0.26451846328735346,False,REGULAR,USD,2027-12-17,C,2025-10-06
